pair_id,pair_type,confidence,doc_a_id,doc_b_id,doc_id,folder_code,score,scenario_a,scenario_b,scenario,layout_a,layout_b,layout,items_a,items_b,ru_items,kk_items,mtime_delta_hours,earlier_mtime_doc,filename_lang_a,filename_lang_b,date_overlap,stem_similarity,kk_after_ru,relation,drift_score,source_language_hint
P209,separate_files,weak,691536b63195,dfc93fd8ffd0,,613715d1,0.397,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,1568.4,691536b63195,ru,translation_marker,0.5,0.17,,,,ru_first
P210,separate_files,weak,691536b63195,1538d3d2ee70,,613715d1,0.398,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,833.5,691536b63195,ru,translation_marker,0.5,0.17,,,,ru_first
P211,separate_files,weak,691536b63195,a27433fec1dd,,613715d1,0.448,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,14,,,1.9,a27433fec1dd,ru,translation_marker,0.33,0.22,,,,ru_first
P212,separate_files,high,aa0b4ab3c855,74cdeedf581b,,613715d1,0.887,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,6,,,0.0,aa0b4ab3c855,ru,ru,1.0,0.75,,,,unknown
P213,separate_files,probable,aa0b4ab3c855,c082623847a2,,613715d1,0.562,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,6,,,20280.0,aa0b4ab3c855,ru,translation_marker,0.33,0.2,,,,ru_first
P214,separate_files,probable,aa0b4ab3c855,27fd030f00ce,,613715d1,0.562,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,6,,,20712.3,aa0b4ab3c855,ru,translation_marker,0.33,0.2,,,,ru_first
P215,separate_files,probable,aa0b4ab3c855,dfc93fd8ffd0,,613715d1,0.562,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,6,,,19525.5,aa0b4ab3c855,ru,translation_marker,0.33,0.2,,,,ru_first
P216,separate_files,probable,aa0b4ab3c855,1538d3d2ee70,,613715d1,0.563,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,6,,,18790.6,aa0b4ab3c855,ru,translation_marker,0.33,0.2,,,,ru_first
P217,separate_files,weak,74cdeedf581b,c082623847a2,,613715d1,0.537,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,6,,,20280.0,74cdeedf581b,ru,translation_marker,0.33,0.1,,,,ru_first
P218,separate_files,weak,74cdeedf581b,27fd030f00ce,,613715d1,0.537,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,6,,,20712.3,74cdeedf581b,ru,translation_marker,0.33,0.1,,,,ru_first
P219,separate_files,weak,74cdeedf581b,dfc93fd8ffd0,,613715d1,0.537,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,6,,,19525.5,74cdeedf581b,ru,translation_marker,0.33,0.1,,,,ru_first
P220,separate_files,weak,74cdeedf581b,1538d3d2ee70,,613715d1,0.538,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,6,,,18790.6,74cdeedf581b,ru,translation_marker,0.33,0.1,,,,ru_first
P221,separate_files,weak,d3e1a3ae1bf2,c082623847a2,,613715d1,0.397,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,1230.4,c082623847a2,translation_marker,translation_marker,0.25,0.44,,,,unknown
P222,separate_files,weak,d3e1a3ae1bf2,27fd030f00ce,,613715d1,0.397,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,798.1,27fd030f00ce,translation_marker,translation_marker,0.25,0.44,,,,unknown
P223,separate_files,weak,d3e1a3ae1bf2,dfc93fd8ffd0,,613715d1,0.397,S_ACCOUNTING,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,1984.9,dfc93fd8ffd0,translation_marker,translation_marker,0.25,0.44,,,,unknown
